"Monitor Name","DMO Name","EMIS Code","District","UC Name","Month","Year","Visit Type","Cluster Name","School Name","Gender","Level","Seasonal Zone"
"Asad.Haripur","dmo.haripur","37124","HARIPUR","BEER","5","2026","Regular","asad","GMS SOHA","Boys","Middle","Summer"
"Asad.Haripur","dmo.haripur","24446","HARIPUR","TURBELA","5","2026","Regular","asad","GEMPS KTS NO.3 SECTOR NO.2","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","24473","HARIPUR","KOTEHRA","5","2026","Regular","asad","GPS BAGH DARA","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","24720","HARIPUR","MUSLIM ABAD","5","2026","Regular","asad","GPS KOTLA","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","24837","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","asad","GPS SERIAN DHARAM PANI","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","25016","HARIPUR","BARKOT","5","2026","Regular","asad","GPS ROMIAL","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","33320","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","asad","GMS SARRIAN DHARRAM PANI","Boys","Middle","Summer"
"Asad.Haripur","dmo.haripur","35326","HARIPUR","HARIPUR NORTH","5","2026","Regular","asad","GHSS HARIPUR NO.2","Boys","Higher Secondary","Summer"
"Asad.Haripur","dmo.haripur","37915","HARIPUR","BAKKA","5","2026","Regular","asad","GHS PINDORI","Boys","High","Summer"
"Asad.Haripur","dmo.haripur","40755","HARIPUR","HARIPUR SOUTH","5","2026","Regular","asad","GPS QAZI ABAD","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","24506","HARIPUR","BEER","5","2026","Regular","asad","GPS BEER","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","24582","HARIPUR","SIKANDAR PUR","5","2026","Regular","asad","GPS DHERI SIKANDAR PUR","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","24738","HARIPUR","BARKOT","5","2026","Regular","asad","GPS MAKHNIAL","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","24772","HARIPUR","BAKKA","5","2026","Regular","asad","GPS NEW BAKKA","Boys","Primary","Summer"
"Asad.Haripur","dmo.haripur","33306","HARIPUR","JABRI","5","2026","Regular","asad","GMS KOHALA BALA","Boys","Middle","Summer"
"Asad.Haripur","dmo.haripur","90438","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","asad","GPS TALHAD","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24475","HARIPUR","BARKOT","5","2026","Regular","hassan","GPS BAGLA","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24507","HARIPUR","MUSLIM ABAD","5","2026","Regular","hassan","GPS BEES BUN","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24628","HARIPUR","BARKOT","5","2026","Regular","hassan","GPS HALLI NO 1","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24824","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","hassan","GPS SARAI NIAMAT KHAN","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24943","HARIPUR","JABRI","5","2026","Regular","hassan","GMPS HILL NALLAH","Boys","Mosque","Summer"
"hassan.khan.haripur","dmo.haripur","24514","HARIPUR","BEER","5","2026","Regular","hassan","GPS BHATT S.N KHAN","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24593","HARIPUR","DARWAISH","5","2026","Regular","hassan","GPS DOYAN AABI","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24939","HARIPUR","BARKOT","5","2026","Regular","hassan","GPS HALLI NO.2","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24623","HARIPUR","BEER","5","2026","Regular","hassan","GPS GORAKKI S.N. KHAN","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24768","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","hassan","GPS NARTOPA","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24828","HARIPUR","BAKKA","5","2026","Regular","hassan","GPS SARRI","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24999","HARIPUR","KOTEHRA","5","2026","Regular","hassan","GPS PAHDARA","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24434","HARIPUR","HARIPUR NORTH","5","2026","Regular","hassan","GOVT.  MODEL PRIMARY SCHOOL HARIPUR","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24620","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","hassan","GPS GHULAM ABAD","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24739","HARIPUR","BARKOT","5","2026","Regular","hassan","GEMPS MALLAT","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24959","HARIPUR","JABRI","5","2026","Regular","hassan","GPS KHUN","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","29622","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","hassan","GPS KHU","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","33267","HARIPUR","HARIPUR CENTRAL","5","2026","Regular","hassan","GHS NO.3 HARIPUR","Boys","High","Summer"
"hassan.khan.haripur","dmo.haripur","39110","HARIPUR","KOTEHRA","5","2026","Regular","hassan","GMS KALA KATHA","Boys","Middle","Summer"
"hassan.khan.haripur","dmo.haripur","24590","HARIPUR","MANKARAI","5","2026","Regular","hassan","GPS DOBANDI","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24646","HARIPUR","BARKOT","5","2026","Regular","hassan","GPS JANDI","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24963","HARIPUR","MUSLIM ABAD","5","2026","Regular","hassan","GMPS CHODRIAL","Boys","Mosque","Summer"
"hassan.khan.haripur","dmo.haripur","30178","HARIPUR","JABRI","5","2026","Regular","hassan","GPS NALLA NO.2","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","35375","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","hassan","GHSS PIND HASHIM Khan","Boys","Higher Secondary","Summer"
"hassan.khan.haripur","dmo.haripur","35379","HARIPUR","BAKKA","5","2026","Regular","hassan","GHS SARRI","Boys","High","Summer"
"hassan.khan.haripur","dmo.haripur","39475","HARIPUR","KOTEHRA","5","2026","Regular","hassan","GPS SHIN GALI","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","90442","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","hassan","GHS SARAI GADAI","Boys","High","Summer"
"hassan.khan.haripur","dmo.haripur","24829","HARIPUR","BARKOT","5","2026","Regular","hassan","GEMPS SAIRI BAGLA","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24576","HARIPUR","BARKOT","5","2026","Regular","hassan","GPS DESRA","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24636","HARIPUR","KOTEHRA","5","2026","Regular","hassan","GPS JABBAR","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24859","HARIPUR","BARKOT","5","2026","Regular","hassan","GPS SUMBAL BAGLA","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24896","HARIPUR","BARKOT","5","2026","Regular","hassan","GMPS BASAN KERI","Boys","Mosque","Summer"
"hassan.khan.haripur","dmo.haripur","33276","HARIPUR","BARKOT","5","2026","Regular","hassan","GMS BAGLA","Boys","Middle","Summer"
"hassan.khan.haripur","dmo.haripur","33282","HARIPUR","BEER","5","2026","Regular","hassan","GMS GORAKKI","Boys","Middle","Summer"
"hassan.khan.haripur","dmo.haripur","33327","HARIPUR","BARKOT","5","2026","Regular","hassan","GMS SAIRI","Boys","Middle","Summer"
"hassan.khan.haripur","dmo.haripur","24745","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","hassan","GPS MERA SYEDAN","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24764","HARIPUR","JABRI","5","2026","Regular","hassan","GPS NALLAH NO 1","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24794","HARIPUR","MANKARAI","5","2026","Regular","hassan","GPS PHARALA","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24823","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","hassan","GPS SARAI GADAI","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24918","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","hassan","GPS DEHRAM PANI","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","25002","HARIPUR","BARKOT","5","2026","Regular","hassan","GMPS PEENA","Boys","Mosque","Summer"
"hassan.khan.haripur","dmo.haripur","30235","HARIPUR","MANKARAI","5","2026","Regular","hassan","GPS MAKHAN VILLAGE","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","33318","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","hassan","GHS SARAI GADAI","Boys","High","Summer"
"hassan.khan.haripur","dmo.haripur","35342","HARIPUR","DHEENDHA","5","2026","Regular","hassan","GHS DHINDAH","Boys","High","Summer"
"hassan.khan.haripur","dmo.haripur","35350","HARIPUR","BARKOT","5","2026","Regular","hassan","GHS HALLI","Boys","High","Summer"
"hassan.khan.haripur","dmo.haripur","35377","HARIPUR","MANKARAI","5","2026","Regular","hassan","GHS PHARHALA","Boys","High","Summer"
"hassan.khan.haripur","dmo.haripur","35381","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","hassan","GHSS S.N.KHAN","Boys","Higher Secondary","Summer"
"hassan.khan.haripur","dmo.haripur","24563","HARIPUR","JABRI","5","2026","Regular","hassan","GPS DARKOT","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24583","HARIPUR","DHEENDHA","5","2026","Regular","hassan","GPS DHINDAH","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24624","HARIPUR","BAKKA","5","2026","Regular","hassan","GPS GUDWALIAN SIRI KOT","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24773","HARIPUR","DARWAISH","5","2026","Regular","hassan","GPS NEW JORA PIND","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","24997","HARIPUR","BEER","5","2026","Regular","hassan","GPS NILORE BALA","Boys","Primary","Summer"
"hassan.khan.haripur","dmo.haripur","35347","HARIPUR","BAKKA","5","2026","Regular","hassan","GHS GUDWALIAN","Boys","High","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25051","HARIPUR","TURBELA","5","2026","Regular","Javeria","GGPS KALABAT TOWNSHIP SECTOR NO.2","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25150","HARIPUR","KALINGER","5","2026","Regular","Javeria","GGPS JAM","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25269","HARIPUR","SIKANDAR PUR","5","2026","Regular","Javeria","GGPS SIKANDAR PUR","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25106","HARIPUR","KHANPUR","5","2026","Regular","Javeria","GGPS DARRA DADA SHAHEED","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483061","HARIPUR","DINGI","5","2026","Regular","Javeria","GCS DEHDAN","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483099","HARIPUR","SIKANDAR PUR","5","2026","Regular","Javeria","GCS TOATI GHARY","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483231","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Javeria","GCS CHOI PIND HASHIM KHAN","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483339","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Javeria","GCS KHONI MERA","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","40142","HARIPUR","KOTEHRA","5","2026","Regular","Javeria","GGPS THALLI KOT","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","118025","HARIPUR","BAKKA","5","2026","Regular","Javeria","GCS GHERIAN","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","118063","HARIPUR","SIKANDARPUR","5","2026","Regular","Javeria","GCS SIKANDARPUR 1","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","118066","HARIPUR","HATTAR","5","2026","Regular","Javeria","GCS HATTAR","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","18456","HARIPUR","LADAR MANG","5","2026","Regular","Javeria","GGPS HALL JADAL","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25149","HARIPUR","BARKOT","5","2026","Regular","Javeria","GGPS JALEES","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25235","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Javeria","GGPS PIND HASHAM KHAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25280","HARIPUR","TOFKIAN","5","2026","Regular","Javeria","GGPS TOFKIAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","30975","HARIPUR","BEER","5","2026","Regular","Javeria","GGPS HILBEER","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483240","HARIPUR","HATTAR","5","2026","Regular","Javeria","GCS DHORIAN HATTAR","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","38620","HARIPUR","BARKOT","5","2026","Regular","Javeria","GGMS DANA FEROZPUR","Girls","Middle","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","38993","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Javeria","GGPS MANGLOOR COLONY","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","40141","HARIPUR","TOFKIAN","5","2026","Regular","Javeria","GGPS MIR PUR TOFKIAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","41910","HARIPUR","KOTEHRA","5","2026","Regular","Javeria","GGPS BAGH DARRA","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","118113","HARIPUR","BAKKA","5","2026","Regular","Javeria","GCS KALU PIND/KHUND","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","25049","HARIPUR","TURBELA","5","2026","Regular","Javeria","GGPS KALABAT TOWNSHIP NO.2 SCHOOL NO.2","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","30025","HARIPUR","MANKARAI","5","2026","Regular","Javeria","GGPS NAGAR","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483091","HARIPUR","BAKKA","5","2026","Regular","Javeria","GCS KALUPIND","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483354","HARIPUR","SIKANDAR PUR","5","2026","Regular","Javeria","GCS BILAL ABAD DHERI ROAD","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","37865","HARIPUR","BEER","5","2026","Regular","Javeria","GGHSS BEER","Girls","Higher Secondary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","40021","HARIPUR","KOTEHRA","5","2026","Regular","Javeria","GGPS GAWARI","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","40140","HARIPUR","JATTI PIND","5","2026","Regular","Javeria","GGMS SIMLAN NAGER","Girls","Middle","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","118071","HARIPUR","S.N.KHAN","5","2026","Regular","Javeria","GCS MEHRA","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","118101","HARIPUR","SIKANDAR PUR","5","2026","Regular","Javeria","GCS SIKANDARPUR","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","25186","HARIPUR","BAKKA","5","2026","Regular","Javeria","GGPS KOKLIAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","34541","HARIPUR","TOFKIAN","5","2026","Regular","Javeria","GGHS TOFKIAN","Girls","High","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483093","HARIPUR","HATTAR","5","2026","Regular","Javeria","GCS DOHRIAN , HATTAR","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483097","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Javeria","GCS MANGLOOR","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483342","HARIPUR","MANKARAI","5","2026","Regular","Javeria","GCS ABASIAABAD","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","36302","HARIPUR","KHALABAT","5","2026","Regular","Javeria","GGHS K.T.S. NO.3","Girls","High","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","37183","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Javeria","GGHS PIND HASHIM KHAN","Girls","High","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","38618","HARIPUR","BAKKA","5","2026","Regular","Javeria","GGHS KALU PIND","Girls","High","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","39463","HARIPUR","BAKKA","5","2026","Regular","Javeria","GGMS GHERIAN","Girls","Middle","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","37286","HARIPUR","BEER","5","2026","Regular","Javeria","GGPS BEER","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25145","HARIPUR","HATTAR","5","2026","Regular","Javeria","GGPS HATTAR","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25168","HARIPUR","KALINGER","5","2026","Regular","Javeria","GGPS KANI KOT","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25190","HARIPUR","KOTEHRA","5","2026","Regular","Javeria","GGPS KOTEHARA","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","29912","HARIPUR","BARKOT","5","2026","Regular","Javeria","GGPS ROMAIL","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","30028","HARIPUR","JATTI PIND","5","2026","Regular","Javeria","GGPS SIMLAN NAGAR","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","118029","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Javeria","GCS KAKHA","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","118080","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Javeria","GCS MOHALLA MALIK ABAD","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","25102","HARIPUR","BARKOT","5","2026","Regular","Javeria","GGPS DANA FEROZ PUR","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25110","HARIPUR","DINGI","5","2026","Regular","Javeria","GGPS DEHDAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25184","HARIPUR","BARKOT","5","2026","Regular","Javeria","GGPS KOHMAL BALA","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","29808","HARIPUR","BAIT GALI","5","2026","Regular","Javeria","GGPS LAL KHAN PUR","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","29876","HARIPUR","BAIT GALI","5","2026","Regular","Javeria","GGPS RAMRI","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483071","HARIPUR","SIKANDAR PUR","5","2026","Regular","Javeria","GCS DAIRY","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","40771","HARIPUR","LADAR MANG","5","2026","Regular","Javeria","GGPS KHARAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","40780","HARIPUR","KOTEHRA","5","2026","Regular","Javeria","GGPS PAKI BAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","41847","HARIPUR","SIKANDAR PUR","5","2026","Regular","Javeria","GGMS SIKANDARPUR","Girls","Middle","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","42105","HARIPUR","KALINGER","5","2026","Regular","Javeria","GGMS JAM","Girls","Middle","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","118050","HARIPUR","S.N.KHAN","5","2026","Regular","Javeria","GCS DAHRAM PANI","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","118103","HARIPUR","KALINJAR","5","2026","Regular","Javeria","GCS MOHALLAH DHRI JAM","Girls","Primary","Summer Zone"
"Javeria.Dayan.Haripur","dmo.haripur","25165","HARIPUR","BAKKA","5","2026","Regular","Javeria","GGPS KALU PIND","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","25289","HARIPUR","BAKKA","5","2026","Regular","Javeria","GGCMPS GHERIAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","29886","HARIPUR","BAIT GALI","5","2026","Regular","Javeria","GGPS GUJRATIAN","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","32910","HARIPUR","SIKANDAR PUR","5","2026","Regular","Javeria","GGPS MAKHAN COLONY","Girls","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","3483090","HARIPUR","JATTI PIND","5","2026","Regular","Javeria","GCS JATTI PIND","Co-Edu","Primary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","36301","HARIPUR","HATTAR","5","2026","Regular","Javeria","GGHSS HATTAR","Girls","Higher Secondary","Summer"
"Javeria.Dayan.Haripur","dmo.haripur","37857","HARIPUR","DINGI","5","2026","Regular","Javeria","GGHS DEHDAN","Girls","High","Summer"
"luqman.ajmal.hrp","dmo.haripur","24467","HARIPUR","KOTEHRA","5","2026","Regular","luqman","GPS AMGAH","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24516","HARIPUR","NAJAFPUR","5","2026","Regular","luqman","GPS BHERA KHANPUR","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24699","HARIPUR","BARKOT","5","2026","Regular","luqman","GPS KHARIAN","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","35336","HARIPUR","BARKOT","5","2026","Regular","luqman","GHSS BARKOT","Boys","Higher Secondary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24494","HARIPUR","JABRI","5","2026","Regular","luqman","GPS BANDI SYEDAN JABRI","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24535","HARIPUR","NAJAFPUR","5","2026","Regular","luqman","GPS DARRA DARTIAN","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24641","HARIPUR","BARKOT","5","2026","Regular","luqman","GPS JALEES","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24872","HARIPUR","NAJAFPUR","5","2026","Regular","luqman","GPS TEREMKAN","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24906","HARIPUR","MUSLIM ABAD","5","2026","Regular","luqman","GPS CHANI KHAITER","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24965","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","luqman","GMPS KUND SINJLIALA","Boys","Mosque","Summer"
"luqman.ajmal.hrp","dmo.haripur","24463","HARIPUR","JABRI","5","2026","Regular","luqman","GPS AKHORA","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24709","HARIPUR","JABRI","5","2026","Regular","luqman","GPS KOHALA BALA","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24783","HARIPUR","KHANPUR","5","2026","Regular","luqman","GPS PAMBALA KHARHALA","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24825","HARIPUR","SARAI SALEH","5","2026","Regular","luqman","GPS SARAI SALEH","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","32993","HARIPUR","SARAI SALEH","5","2026","Regular","luqman","GPS GAAR","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","40443","HARIPUR","SIRYA","5","2026","Regular","luqman","GMS KALI TARAR GHARBI","Boys","Middle","Summer"
"luqman.ajmal.hrp","dmo.haripur","91169","HARIPUR","NAJAFPUR","5","2026","Regular","luqman","GHS BHERA NO.1","Boys","High","Summer"
"luqman.ajmal.hrp","dmo.haripur","24635","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","luqman","GPS JAB","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24668","HARIPUR","SIRYA","5","2026","Regular","luqman","GPS KALITRAR GHARBI","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24754","HARIPUR","KOTEHRA","5","2026","Regular","luqman","GPS MOHRIAN","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24902","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","luqman","GPS JAB NO.2  BALGADRIAN","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24979","HARIPUR","BARKOT","5","2026","Regular","luqman","GMPS MOHRA KHATRI","Boys","Mosque","Summer"
"luqman.ajmal.hrp","dmo.haripur","29651","HARIPUR","REHANA","5","2026","Regular","luqman","GPS GUJAR DHARIAN","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","31548","HARIPUR","BANDI SHER KHAN","5","2026","Regular","luqman","GPS JABBI PHULA GALLI","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","33290","HARIPUR","BARKOT","5","2026","Regular","luqman","GMS JALEES","Boys","Middle","Summer"
"luqman.ajmal.hrp","dmo.haripur","33313","HARIPUR","BARKOT","5","2026","Regular","luqman","GMS NEELAN BHUTO","Boys","Middle","Summer"
"luqman.ajmal.hrp","dmo.haripur","91171","HARIPUR","SARAI SALEH","5","2026","Regular","luqman","GHSS SARAI SALEH","Boys","Higher Secondary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24548","HARIPUR","REHANA","5","2026","Regular","luqman","GPS CHHAPRA","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24742","HARIPUR","SIRYA","5","2026","Regular","luqman","GPS MANG","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24821","HARIPUR","BARKOT","5","2026","Regular","luqman","GPS SANGRA","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24877","HARIPUR","JABRI","5","2026","Regular","luqman","GPS TIAL","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","33268","HARIPUR","KOTEHRA","5","2026","Regular","luqman","GHS AAMGAH","Boys","High","Summer"
"luqman.ajmal.hrp","dmo.haripur","33322","HARIPUR","REHANA","5","2026","Regular","luqman","GMS SUMBAL MOHRI","Boys","Middle","Summer"
"luqman.ajmal.hrp","dmo.haripur","35369","HARIPUR","SIRYA","5","2026","Regular","luqman","GHS MANG","Boys","High","Summer"
"luqman.ajmal.hrp","dmo.haripur","24500","HARIPUR","BARKOT","5","2026","Regular","luqman","GPS BARKOT","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24770","HARIPUR","BARKOT","5","2026","Regular","luqman","GPS NEELAN BHOTO","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24792","HARIPUR","BANDI SHER KHAN","5","2026","Regular","luqman","GPS PHALLA GALI","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24836","HARIPUR","BANDI SHER KHAN","5","2026","Regular","luqman","GPS SERIAN","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24945","HARIPUR","JABRI","5","2026","Regular","luqman","GMPS JALARIAN","Boys","Mosque","Summer"
